ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersShares,foreignersRate,exhaustionShares,exhsuationRate,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
239890,6260,6600,6190,6330,729906,4678636500,62893329150,9935755,264678,2.6601562,9935755,2.6601562,피엔에이치테크,KOSDAQ,기초 화학물질 제조업,OLED 소재,2021-02-16,WI640,디스플레이,G45,IT
347740,2900,2920,2870,2880,151513,437850946,86430458880,30010576,756057,2.5195312,30010576,2.5195312,피엔케이피부임상연구센타,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",피부인체적용시험,2020-09-09,WI410,건강관리,G35,건강관리
137400,37650,38000,37250,37400,119938,4498385600,887991416400,23743086,1321820,5.5703125,23743086,5.5703125,피엔티,KOSDAQ,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,WI630,IT가전,G45,IT
257370,3215,3225,3170,3195,24388,77844085,39953030895,12504861,155425,1.2402344,12504861,1.2402344,피엔티엠에스,KOSDAQ,특수 목적용 기계 제조업,"2차전지 분리막 제조설비, 디스플레이용 생산설비",2018-09-13,WI630,IT가전,G45,IT
147760,2795,2840,2620,2685,84041,229775555,29051340210,10819866,232654,2.1503906,10819866,2.1503906,피엠티,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체 검사용 프로브카드,2016-12-12,WI620,반도체,G45,IT
128660,2910,2910,2860,2875,50658,145643432,71309685875,24803369,274347,1.1103516,24803369,1.1103516,피제이메탈,KOSDAQ,1차 비철금속 제조업,"탈산제, 조재제",2010-12-13,WI200,비철금속,G15,소재
006140,5290,5300,5210,5290,19265,101367200,79350000000,15000000,283176,1.8896484,15000000,1.8896484,피제이전자,KOSDAQ,의료용 기기 제조업,EMS Business(의료용기기제조외),1993-12-07,WI410,건강관리,G35,건강관리
376180,3080,3390,3080,3150,2724705,8894638134,58467269700,18561038,605362,3.2597656,18561038,3.2597656,피코그램,KOSDAQ,그외 기타 제품 제조업,"정수기, 정수기 필터",2021-11-03,WI310,"화장품,의류",G25,경기관련소비재
304840,1775,1820,1711,1779,213170,378325747,37765165269,21228311,321549,1.5097656,21228311,1.5097656,피플바이오,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,올리고머화 베타-아밀로이드 검사제품(알츠하이머병 진단),2020-10-19,WI410,건강관리,G35,건강관리
087600,6620,6720,6620,6710,11287,75500910,54797604180,8166558,0,0.0,8166558,0.0,픽셀플러스,KOSDAQ,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,WI620,반도체,G45,IT
291810,2235,2245,2225,2225,16883,37667135,25295384200,11368712,145922,1.2802734,11368712,1.2802734,핀텔,KOSDAQ,소프트웨어 개발 및 공급업,AI 영상 분석 솔루션 및 소프트웨어,2022-10-20,WI602,IT서비스,G45,IT
378340,12970,13000,12830,12830,36609,471508295,274278226060,21377882,371191,1.7402344,21377882,1.7402344,필에너지,KOSDAQ,특수 목적용 기계 제조업,2차전지 제조장비,2023-07-14,WI630,IT가전,G45,IT
161580,33550,35850,33400,35850,1396257,48670144775,838845079950,23398747,178303,0.7597656,23398747,0.7597656,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,WI610,IT하드웨어,G45,IT
347770,2020,2330,1957,2090,1489652,3206101206,47771217780,22857042,407634,1.7802734,22857042,1.7802734,핌스,KOSDAQ,전자부품 제조업,OLED Metal Mask,2020-09-18,WI640,디스플레이,G45,IT
163730,13870,13970,13570,13600,178195,2448657810,127929324800,9406568,486756,5.171875,9406568,5.171875,핑거,KOSDAQ,소프트웨어 개발 및 공급업,"스마트 금융 플랫폼, 핀테크 금융 솔루션",2021-01-29,WI602,IT서비스,G45,IT
417180,2550,2665,2445,2460,6223812,15888543273,43169612580,17548623,509855,2.9101562,17548623,2.9101562,핑거스토리,KOSDAQ,기타 정보 서비스업,"웹툰, 디지털 만화, 웹소설",2022-12-08,WI601,소프트웨어,G50,커뮤니케이션서비스
086790,91700,92200,90800,90800,758402,69264913200,25852929121200,284723889,190228760,66.8125,284723889,66.8125,하나금융지주,KOSPI,기타 금융업,기타 금융,2005-12-12,WI500,은행,G40,금융
299030,27050,27500,26300,26850,60511,1619119050,214663333500,7994910,258465,3.2304688,7994910,3.2304688,하나기술,KOSDAQ,특수 목적용 기계 제조업,이차전지 양산 자동화 설비 제조,2020-11-25,WI610,IT하드웨어,G45,IT
067310,18350,18940,18240,18810,1362137,25499117840,1246575360690,66271949,9064656,13.6796875,66271949,13.6796875,하나마이크론,KOSDAQ,반도체 제조업,"반도체패키징,IOT",2005-10-11,WI620,반도체,G45,IT
166090,39050,39750,37400,38750,686199,26344589550,766384867500,19777674,3785533,19.140625,19777674,19.140625,하나머티리얼즈,KOSDAQ,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스",2017-04-28,WI620,반도체,G45,IT
293480,11870,12000,11870,11910,11323,135317500,211675786860,17772946,0,0.0,17772946,0.0,하나제약,KOSPI,의약품 제조업,완제의약품,2018-10-02,WI410,건강관리,G35,건강관리
039130,53100,53400,52700,52700,46556,2462742950,816319416400,15489932,2313162,14.9296875,15489932,14.9296875,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매",2011-11-01,WI320,"호텔,레저",G25,경기관련소비재
136480,3055,3060,3015,3020,396306,1203645588,320753300040,106209702,4197976,3.9492188,106209702,3.9492188,하림,KOSDAQ,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,WI400,필수소비재,G30,필수소비재
003380,8410,8470,8270,8300,292515,2443809580,929646654300,112005621,11841508,10.5703125,112005621,10.5703125,하림지주,KOSDAQ,기타 금융업,지주사업,2017-06-30,WI400,필수소비재,G30,필수소비재
450330,7000,7440,7000,7270,58482,424616250,59518348610,8186843,164984,2.0195312,8186843,2.0195312,하스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"리튬디실리케이트 수복소재(Amber block, Amber Ingot 등), 지르코니아 유치관",2024-07-03,WI410,건강관리,G35,건강관리
101670,2635,2640,2510,2530,1471672,3750755097,137050024100,54169970,1117656,2.0605469,54169970,2.0605469,하이드로리튬,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","영구앵커,교량용케이블,타이케이블",2008-07-15,WI220,건설,G20,산업재
365590,579,583,565,565,65930,37601569,87452459410,154783114,6944947,4.4882812,154783114,4.4882812,하이딥,KOSDAQ,반도체 제조업,UIUX Solution,2020-12-21,WI620,반도체,G45,IT
149980,0,0,0,5090,0,0,94645307670,18594363,191114,1.0302734,18594363,1.0302734,하이로닉,KOSDAQ,의료용 기기 제조업,피부미용 의료기기,2014-12-17,__industryCode__,__industryName__,__sectorCode__,__sectorName__
013030,35800,36200,34650,35200,161071,5688855925,432799558400,12295442,3612000,29.375,12295442,29.375,하이록코리아,KOSDAQ,1차 철강 제조업,관이음쇠,1989-12-15,WI230,기계,G20,산업재
352820,284000,290500,284000,289000,156450,45017433250,12037456033000,41652097,8111207,19.46875,41652097,19.46875,하이브,KOSPI,오디오물 출판 및 원판 녹음업,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",2020-10-15,WI331,미디어,G50,커뮤니케이션서비스
126700,15530,15650,15450,15540,38158,593712265,232200420480,14942112,2202115,14.7421875,14942112,14.7421875,하이비젼시스템,KOSDAQ,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010-09-10,WI610,IT하드웨어,G45,IT
071090,4550,4575,4485,4510,350145,1579591052,91063534210,20191471,416233,2.0605469,20191471,2.0605469,하이스틸,KOSPI,1차 철강 제조업,"강관 제조,도매",2003-02-17,WI210,철강,G15,소재
160190,42550,42700,39250,39600,285118,11457315075,1223164800000,30888000,133189,0.42993164,30888000,0.42993164,하이젠알앤엠,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기 및 발전기 (범용모터, 서보모터)",2024-06-27,WI230,기계,G20,산업재
221840,2365,2365,2290,2320,55948,128953835,43385301520,18700561,266281,1.4199219,18700561,1.4199219,하이즈항공,KOSDAQ,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,2015-11-25,WI250,"상사,자본재",G20,산업재
106190,13260,13260,12970,13200,30938,406542870,140357883600,10633173,4761065,44.78125,10633173,44.78125,하이텍팜,KOSDAQ,기초 의약물질 제조업,주사제용 무균 원료의약품(Sterile Imipenem 외),2010-07-28,WI410,건강관리,G35,건강관리
000080,19480,19500,19320,19320,153077,2966546595,1354981364520,70133611,5472517,7.8007812,70133611,7.8007812,하이트진로,KOSPI,알코올음료 제조업,"맥주, 소주",2009-10-19,WI400,필수소비재,G30,필수소비재
000140,10400,10460,10200,10270,49416,509200510,238333476550,23206765,1778803,7.671875,23206765,7.671875,하이트진로홀딩스,KOSPI,기타 금융업,지주회사,1973-09-19,WI400,필수소비재,G30,필수소비재
065650,4380,4980,4380,4570,473847,2216961226,60941937120,13335216,204453,1.5302734,13335216,1.5302734,하이퍼코퍼레이션,KOSDAQ,기계장비 및 관련 물품 도매업,음반재킷 제작,2003-01-21,__industryCode__,__industryName__,__sectorCode__,__sectorName__
066130,4850,4860,4800,4805,20833,100312140,61504000000,12800000,277199,2.1699219,12800000,2.1699219,하츠,KOSDAQ,가정용 기기 제조업,"레인지후드, 빌트인 기기 등",2003-02-11,WI310,"화장품,의류",G25,경기관련소비재
152550,242,245,241,243,571871,138875367,17014860000,70020000,269918,0.38989258,70020000,0.38989258,한국ANKOR유전,KOSPI,신탁업 및 집합투자업,,2012-03-08,__industryCode__,__industryName__,__sectorCode__,__sectorName__
004590,5240,5270,5200,5200,47953,250579650,78000000000,15000000,656797,4.3789062,15000000,4.3789062,한국가구,KOSDAQ,기타 상품 전문 소매업,소파,1993-06-03,WI400,필수소비재,G30,필수소비재
036460,40350,41300,40250,40800,295557,12063165825,3766370400000,92313000,9287745,10.0625,27693900,33.53125,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,WI800,유틸리티,G55,유틸리티
039340,5670,5730,5600,5670,47786,271854740,127575000000,22500000,313465,1.3896484,11025000,2.8398438,한국경제TV,KOSDAQ,텔레비전 방송업,"광고수입, 협찬수입",2004-07-30,WI331,미디어,G50,커뮤니케이션서비스
005430,69900,70600,69700,69900,9111,639231400,221328214500,3166355,308090,9.7265625,3166355,9.7265625,한국공항,KOSPI,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",1976-12-28,WI260,운송,G20,산업재
071050,162400,163300,158200,158300,310864,49746376500,8821424533600,55725992,20836409,37.375,55725992,37.375,한국금융지주,KOSPI,기타 금융업,금융지주회사,2003-07-21,WI510,증권,G40,금융
034950,98000,98500,97900,98400,1484,145633850,446786577600,4540514,3654248,80.5,4540514,80.5,한국기업평가,KOSDAQ,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002-02-07,WI250,"상사,자본재",G20,산업재
010040,2290,2290,2185,2225,24997,55560595,91374212950,41067062,143696,0.35009766,41067062,0.35009766,한국내화,KOSPI,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",2000-10-16,WI200,비철금속,G15,소재
025540,61700,61900,61300,61600,10714,660438850,623084000000,10115000,2343021,23.15625,10115000,23.15625,한국단자,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,WI300,자동차,G25,경기관련소비재
222980,3735,3770,3710,3725,33816,126284770,41092274175,11031483,339536,3.0800781,11031483,3.0800781,한국맥널티,KOSDAQ,기타 식품 제조업,커피 및 의약품,2015-12-23,WI400,필수소비재,G30,필수소비재
010100,4470,4475,4365,4405,351199,1544533473,134134100100,30450420,1082025,3.5507812,30450420,3.5507812,한국무브넥스,KOSPI,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1987-10-02,WI300,자동차,G25,경기관련소비재
256840,5190,5250,5110,5130,452699,2344762560,350865765180,68394886,2246409,3.2792969,68394886,3.2792969,한국비엔씨,KOSDAQ,기초 의약물질 제조업,필러 등 생체재료의료물질 개발,2016-12-28,WI410,건강관리,G35,건강관리
219750,1127,1128,1091,1100,59743,65745857,71969573500,65426885,160877,0.25,65426885,0.25,한국비티비,KOSDAQ,의료용 기기 제조업,의료기기 및 미용기기,2018-09-21,WI410,건강관리,G35,건강관리
004090,14100,14180,14030,14120,46351,653756440,179240974400,12694120,270594,2.1308594,12694120,2.1308594,한국석유,KOSPI,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25,WI110,화학,G15,소재
025550,4180,4340,4050,4060,1191890,4979931354,103586856240,25514004,616424,2.4199219,25514004,2.4199219,한국선재,KOSDAQ,1차 철강 제조업,철강선재류,1995-06-19,WI210,철강,G15,소재
002200,2935,2945,2925,2930,110661,324295440,117200000000,40000000,1070518,2.6796875,40000000,2.6796875,한국수출포장,KOSPI,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",1974-06-28,WI200,비철금속,G15,소재
002960,421500,424000,415000,418500,4197,1750956500,544050000000,1300000,771296,59.34375,1300000,59.34375,한국쉘석유,KOSPI,석유 정제품 제조업,"윤활유,그리스 제조,도매",1988-08-10,WI110,화학,G15,소재
017890,9440,9440,9270,9370,45745,426874200,199332751220,21273506,797967,3.75,21273506,3.75,한국알콜,KOSDAQ,기타 화학제품 제조업,주정,1992-08-04,WI110,화학,G15,소재
000240,23700,24300,23700,24000,59562,1431913150,2278445760000,94935240,9480122,9.9921875,94935240,9.9921875,한국앤컴퍼니,KOSPI,기타 금융업,비금융지주회사,1968-12-27,WI300,자동차,G25,경기관련소비재
080720,0,0,0,2725,0,0,21562456300,7912828,142985,1.8095703,7912828,1.8095703,한국유니온제약,KOSDAQ,의약품 제조업,"항생제, 순환기계, 근골격계, 소화기계류 완제의약품",2018-07-26,WI410,건강관리,G35,건강관리
123890,2450,2465,2440,2445,156992,384831997,299204249070,122373926,3750677,3.0605469,122373926,3.0605469,한국자산신탁,KOSPI,신탁업 및 집합투자업,"부동산 신탁 서비스, REITs",2016-07-13,WI500,은행,G40,금융
015760,37050,37200,36600,36800,1293909,47600641325,23624278033600,641964077,135430707,21.09375,256785631,52.75,한국전력,KOSPI,전기업,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10,WI800,유틸리티,G55,유틸리티
041460,4170,4195,4085,4120,105464,434616799,78280000000,19000000,788964,4.1484375,19000000,4.1484375,한국전자인증,KOSDAQ,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,WI602,IT서비스,G45,IT
006200,718,728,706,706,44449,31639700,33043014016,46803136,969295,2.0703125,46803136,2.0703125,한국전자홀딩스,KOSPI,기타 금융업,"시장조사,경영컨설팅",1979-11-30,WI620,반도체,G45,IT
101680,2800,2945,2680,2720,576471,1614349557,22858880000,8404000,116806,1.3896484,8404000,1.3896484,한국정밀기계,KOSDAQ,특수 목적용 기계 제조업,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매",2009-05-19,WI230,기계,G20,산업재
039740,3180,3185,3090,3135,137026,427562981,25137674595,8018397,39311,0.48999023,8018397,0.48999023,한국정보공학,KOSDAQ,기타 전문 도매업,"그룹웨어, 자료관리시스템",2000-07-06,WI340,소매(유통),G25,경기관련소비재
053300,7240,7300,7130,7200,184570,1326477395,305577799200,42441361,961370,2.2695312,42441361,2.2695312,한국정보인증,KOSDAQ,소프트웨어 개발 및 공급업,"공인인증서, PKI솔루션 등",2014-02-04,WI602,IT서비스,G45,IT
025770,8830,8890,8720,8750,10208,89580425,327637371250,37444271,23560262,62.90625,37444271,62.90625,한국정보통신,KOSDAQ,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)",1998-01-20,WI602,IT서비스,G45,IT
027970,818,818,805,816,71063,57641479,155185441392,190178237,324249,0.17004395,190178237,0.17004395,한국제지,KOSPI,"펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업(031701)",1996-07-03,WI200,비철금속,G15,소재
023350,4900,4900,4795,4850,36364,175486425,53107500000,10950000,306105,2.8007812,10950000,2.8007812,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,감리,측량/토목건축공사",2011-04-28,WI220,건설,G20,산업재
025890,2050,2050,1973,2010,67008,133979219,22731610590,11309259,408071,3.609375,11309259,3.609375,한국주강,KOSPI,특수 목적용 기계 제조업,"주강,주물 제조,도매",1997-07-18,WI210,철강,G15,소재
000970,7070,7080,7020,7030,14891,104734865,160287515000,22800500,707345,3.0996094,22800500,3.0996094,한국주철관,KOSPI,1차 철강 제조업,"수도용주철관,강관 제조",1969-12-12,WI210,철강,G15,소재
104700,10410,10480,10200,10370,62759,650697135,377986500000,36450000,2778159,7.6210938,36450000,7.6210938,한국철강,KOSPI,1차 철강 제조업,철근. 단조강. 파이프,2008-09-29,WI210,철강,G15,소재
062970,3655,3725,3355,3400,924749,3245339111,67105181200,19736818,878668,4.4492188,19736818,4.4492188,한국첨단소재,KOSDAQ,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",2019-12-26,WI610,IT하드웨어,G45,IT
017960,33000,35500,33000,33800,1380019,47335738775,1754505677600,51908452,5663534,10.90625,51908452,10.90625,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",1995-07-08,WI240,조선,G20,산업재
023760,826,826,812,817,226566,185261305,257853023592,315609576,2023206,0.6401367,315609576,0.6401367,한국캐피탈,KOSDAQ,기타 금융업,리스수수료,1994-11-07,WI500,은행,G40,금융
054040,5030,5130,5030,5120,57928,295409115,82285004800,16071290,197260,1.2304688,16071290,1.2304688,한국컴퓨터,KOSDAQ,전자부품 제조업,PCB Assembly (PBA),2002-01-15,WI640,디스플레이,G45,IT
161890,78800,79900,78100,78400,192985,15237548400,1850638036800,23605077,8806392,37.3125,23605077,37.3125,한국콜마,KOSPI,기타 화학제품 제조업,"화장품, 의약품",2012-10-19,WI310,"화장품,의류",G25,경기관련소비재
021650,2380,2415,2375,2410,10311,24668920,39404856830,16350563,665074,4.0703125,16350563,4.0703125,한국큐빅,KOSDAQ,플라스틱제품 제조업,Curl Fit(표면처리사업),2003-01-24,WI300,자동차,G25,경기관련소비재
161390,39500,39550,39000,39100,604338,23670093600,4843515197900,123875069,42388800,34.21875,123875069,34.21875,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,타이어 제조,2012-10-04,WI300,자동차,G25,경기관련소비재
034830,1401,1419,1373,1401,944726,1330534293,353737411230,252489230,11976300,4.7382812,252489230,4.7382812,한국토지신탁,KOSPI,신탁업 및 집합투자업,부동산신탁 등,2016-07-11,WI500,은행,G40,금융
007280,1616,1647,1600,1625,83547,135238614,98821630375,60813311,420076,0.6899414,60813311,0.6899414,한국특강,KOSPI,1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",1989-11-13,WI210,철강,G15,소재
032300,14300,14300,14090,14140,4494,63623525,154220752140,10906701,92654,0.85009766,10906701,0.85009766,한국파마,KOSDAQ,의약품 제조업,"완제의약품(정신신경계, 소화기계, 순환기계, 항생항균, 기타)",2020-08-10,WI410,건강관리,G35,건강관리
037230,2090,2100,2030,2075,44353,91770275,61835678525,29800327,187180,0.6298828,29800327,0.6298828,한국팩키지,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업","카톤팩, 골판지 상자",1999-12-21,WI200,비철금속,G15,소재
448900,14950,15100,14090,14300,297215,4305023625,85863735100,6004457,137738,2.2890625,6004457,2.2890625,한국피아이엠,KOSDAQ,자동차 신품 부품 제조업,"내연기관 부품(터보차저, DCT변속기), IT 부품(스마트워치/스마트링), 자율주행 부품(카메라 모듈 케이스)",2025-04-04,__industryCode__,__industryName__,__sectorCode__,__sectorName__
047810,98000,100500,98000,100200,530200,52845046000,9767005721400,97475107,34565063,35.46875,97475107,35.46875,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",2011-06-30,WI250,"상사,자본재",G20,산업재
123690,10010,10250,9850,9900,79797,794254865,159073200000,16068000,243927,1.5195312,16068000,1.5195312,한국화장품,KOSPI,생활용품 도매업,화장품,2010-06-01,WI310,"화장품,의류",G25,경기관련소비재
003350,58700,58800,56700,57100,39994,2298593650,258777200000,4532000,53194,1.1699219,4532000,1.1699219,한국화장품제조,KOSPI,기타 화학제품 제조업,"화장품(OEM,ODM)",1978-02-06,WI310,"화장품,의류",G25,경기관련소비재
030520,26200,26550,26050,26300,120238,3155448725,635927267200,24179744,1723753,7.1289062,24179744,7.1289062,한글과컴퓨터,KOSDAQ,소프트웨어 개발 및 공급업,오피스소프트웨어,1996-09-24,WI602,IT서비스,G45,IT
052600,4560,4590,4475,4500,39806,179480031,52036650000,11563700,579170,5.0117188,11563700,5.0117188,한네트,KOSDAQ,전기 통신업,"현금서비스, 예금인출",2001-07-10,WI602,IT서비스,G45,IT
011500,14490,14610,14460,14530,33035,479070885,227206220260,15637042,175342,1.1201172,15637042,1.1201172,한농화성,KOSPI,기타 화학제품 제조업,"계면활성제,글리콜에테르 제조,판매",2003-01-09,WI110,화학,G15,소재
002390,11700,11700,11490,11620,31306,361729290,159932253460,13763533,232488,1.6904297,13763533,1.6904297,한독,KOSPI,의약품 제조업,"의약품(소화제,크라포란,라식스)제조,도매,부동산 임대",1976-06-30,WI410,건강관리,G35,건강관리
256150,5910,5960,5850,5960,6206,36536265,50034200000,8395000,118018,1.4101562,8395000,1.4101562,한독크린텍,KOSDAQ,일반 목적용 기계 제조업,정수기 필터,2019-09-05,WI310,"화장품,의류",G25,경기관련소비재
092460,16350,16630,15950,16080,513018,8300281505,275123654400,17109680,517472,3.0195312,17109680,3.0195312,한라IMS,KOSDAQ,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",2007-05-22,WI240,조선,G20,산업재
125490,6660,8320,6380,7670,73093448,540914633715,279973039840,36502352,218875,0.60009766,36502352,0.60009766,한라캐스트,KOSDAQ,자동차 신품 부품 제조업,"마그네슘 및 알루미늄 다이캐스팅 제품(차량, 가전용 경량화 소재 부품)",2025-08-20,WI300,자동차,G25,경기관련소비재
053690,20950,21500,20700,21350,115860,2460470900,233943692500,10957550,636994,5.8085938,10957550,5.8085938,한미글로벌,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",2009-06-23,WI220,건설,G20,산업재
042700,92000,94400,90200,93300,1045730,96560816500,8892628260000,95312200,7231979,7.5898438,95312200,7.5898438,한미반도체,KOSPI,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",2005-07-22,WI620,반도체,G45,IT
008930,39350,40900,38800,40000,197224,7889166725,2735662000000,68391550,1787930,2.609375,68391550,2.609375,한미사이언스,KOSPI,기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",1988-06-20,WI410,건강관리,G35,건강관리
128940,299000,326500,297000,319000,227223,71646634000,4086706129000,12810991,1719966,13.4296875,12810991,13.4296875,한미약품,KOSPI,의약품 제조업,의약품,2010-07-30,WI410,건강관리,G35,건강관리
452190,4850,5060,4810,5050,644963,3180818975,118001112850,23366557,550752,2.359375,23366557,2.359375,한빛레이저,KOSDAQ,특수 목적용 기계 제조업,산업용 레이저 가공장비,2024-01-04,WI630,IT가전,G45,IT
047080,1300,1306,1289,1297,38728,50368579,32194603514,24822362,541310,2.1796875,24822362,2.1796875,한빛소프트,KOSDAQ,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,WI601,소프트웨어,G50,커뮤니케이션서비스
009240,44350,44900,44300,44650,22927,1024314175,1050789885200,23533928,3090977,13.1328125,23533928,13.1328125,한샘,KOSPI,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매",2002-07-16,WI220,건설,G20,산업재
452280,12100,12400,11150,11410,1153779,13665795255,197029591500,17268150,155557,0.89990234,17268150,0.89990234,한선엔지니어링,KOSDAQ,기타 금속 가공제품 제조업,"계장용 피팅 및 밸브, 모듈",2023-11-24,WI230,기계,G20,산업재
020000,15390,15560,15340,15450,24241,375050185,346663191150,22437747,4509117,20.09375,22437747,20.09375,한섬,KOSPI,봉제의복 제조업,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",1996-07-03,WI310,"화장품,의류",G25,경기관련소비재
003680,5830,6000,5780,5860,126792,745848545,36387757900,6209515,259856,4.1796875,6209515,4.1796875,한성기업,KOSPI,수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",1989-01-26,WI400,필수소비재,G30,필수소비재
066980,1247,1348,1239,1333,406386,530964741,69229521625,51935125,1287771,2.4804688,51935125,2.4804688,한성크린텍,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",수처리설비EPC,2003-01-17,WI220,건설,G20,산업재
105630,10610,10860,10580,10690,205363,2209959500,427600000000,40000000,1288029,3.2207031,40000000,3.2207031,한세실업,KOSPI,봉제의복 제조업,의류 완제품,2009-03-20,WI310,"화장품,의류",G25,경기관련소비재
069640,836,843,833,841,11636,9746004,37682268182,44806502,264513,0.58984375,44806502,0.58984375,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업","케주얼웨어(BUCKAROO, TBJ 등)",2011-06-21,WI310,"화장품,의류",G25,경기관련소비재
016450,4085,4115,4015,4095,76573,309746760,163800000000,40000000,676127,1.6904297,40000000,1.6904297,한세예스24홀딩스,KOSPI,봉제의복 제조업,"의류(니트) 제조,도소매,원단 제조,부동산 임대",2000-01-06,WI310,"화장품,의류",G25,경기관련소비재
010420,0,0,0,1888,0,0,38690806656,20493012,63452,0.3100586,20493012,0.3100586,한솔PNS,KOSPI,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매",1989-05-31,WI200,비철금속,G15,소재
009180,2895,2910,2865,2890,67469,194610767,81370334250,28155825,1601068,5.6914062,28155825,5.6914062,한솔로지스틱스,KOSPI,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,WI260,운송,G20,산업재
114810,11600,12265,11530,12000,905331,10868383120,343118088000,28593174,2146947,7.5117188,28593174,7.5117188,한솔아이원스,KOSDAQ,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조",2013-02-07,WI620,반도체,G45,IT
070590,1885,1959,1861,1933,85555,165436601,26829114093,13879521,396274,2.859375,13879521,2.859375,한솔인티큐브,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷,2004-01-08,WI602,IT서비스,G45,IT
